SERIAL,SERIAL2,NEW/REN/MOD/DUP/STORAGE,LIC_PER_NO,CALLSIGN,FORMNO,OWNER,DATEPAID,DATEISS,EFFDATE,EXPDATE,OR#,STNLOC,MAKE,TYPE,CLASS,REMARKS,REMARKS2,REMARKS3,REMARKS4,CMMNPOINT,STPUROKBGY,TOWNCITY,PROVINCE,TOOPERATE,E-LONG,N-LAT,TXFREQ,RXFREQ,TXFREQ2,RXFREQ2,TXFREQ3,RXFREQ3,TXFREQ4,RXFREQ4,TXFREQ5,RXFREQ5,TXFREQ6,RXFREQ6,TXFREQ7,RXFREQ7,TXFREQ8,RXFREQ8,SIMPLEX1,SIMPLEX2,SIMPLEX3,SIMPLEX4,SIMPLEX5,SIMPLEX6,SIMPLEX7,SIMPLEX8,SIMPLEX9,SIMPLEX10,SIMPLEX11,SIMPLEX12,SIMPLEX13,SIMPLEX14,SIMPLEX15,NATURE,HOURS,BW/EMISSION,Dir,ANTHGT,ANTTYPE,ANTDB,AUTHPOWER,FREQRANGE,AMOUNT,LICFEE,INSPFEE,MODFEE,SUF,CP,FF,PPUR,PPOSSES,SURCHARGE,REGFEE,DUP,DOC STAMP TAX,BARNAME,INSPDATE
60100968-1,,REN,P-MM-07651-19,DVM-9571,NRSL-MM-0288-19,VISA SECURITY SERVICES,05/30/2025,05/30/2025,06/21/2025,06/20/2026,1374695,PORTABLE,ICOM,IC-V80,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within Butuan City and vicinities.,"Santan St., J.P. Rizal","Butuan City,",Agusan del Norte,a private Portable radio.,,,139.750,139.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16KOF3E,-ND,,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,8740,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
14UV8537338,,REN,P-MM-07649-19,DVM-9570,NRSL-MM-0288-19,VISA SECURITY SERVICES,05/30/2025,05/30/2025,06/21/2025,06/20/2026,1374695,PORTABLE,CIGNUS,V-85,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within Butuan City and vicinities.,"Santan St., J.P. Rizal","Butuan City,",Agusan del Norte,a private Portable radio.,,,139.750,139.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16KOF3E,-ND,,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,8740,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
18D13C0016,,REN,FB-NC-99802-21,DUB-505,1227218,"SM PRIME HOLDINGS, INC.",07/31/2025,07/31/2025,06/22/2025,06/21/2026,1374750,SM City Butuan,HYTERA,MD 618,FB,-MUST BE OPERATED BY AT LEAST 2PHN HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,-Supersedes RSL form no. 962490,,Within SM City Butuan Mall Operation,"JC Aquino Ave., Brgy. Lapu Lapu,","Butuan City,",Agusan del Norte,a private Land Base radio.,"125° - 32' - 1.68""","08° - 56' - 44.52""",406.6625,406.6625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,HX,16K0F3EJN,-ND,-3.2 m,-Variloop,-9 Db,0.025,400-430 MHz.,15950,600,480,0,160,0,0,0,0,3212,0,0,30,//JJJ,
V85A15608,,NEW,P-MM-04147-25,4DDQ-7190c,NRSL-MM-0880-25,TRIPARCO DEVELOPMENT CORPORATION,06/24/2025,06/24/2025,06/24/2025,06/23/2026,1478678,PORTABLE,CIGNUS,V-85,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at a reasonable date and time.,,,Within Butuan City and vicinities.,"Ambangan Road,","Butuan City,",Agusan del Norte,a private Portable radio.,,,147.500,147.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,3388,240,240,0,16,0,180,96,60,0,0,0,30,//JJJ,
V85A14998,,NEW,P-MM-04150-25,4DDQ-7191b,NRSL-MM-0880-25,TRIPARCO DEVELOPMENT CORPORATION,06/24/2025,06/24/2025,06/24/2025,06/23/2026,1478678,PORTABLE,CIGNUS,V-85,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at a reasonable date and time.,,,Within Butuan City and vicinities.,"Ambangan Road,","Butuan City,",Agusan del Norte,a private Portable radio.,,,147.500,147.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,3388,240,240,0,16,0,180,96,60,0,0,0,30,//JJJ,
V85A14367,,NEW,P-MM-04148-25,4DDQ-7190d,NRSL-MM-0880-25,TRIPARCO DEVELOPMENT CORPORATION,06/24/2025,06/24/2025,06/24/2025,06/23/2026,1478678,PORTABLE,CIGNUS,V-85,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at a reasonable date and time.,,,Within Butuan City and vicinities.,"Ambangan Road,","Butuan City,",Agusan del Norte,a private Portable radio.,,,147.500,147.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,3388,240,240,0,16,0,180,96,60,0,0,0,30,//JJJ,
V85A14377,,NEW,P-MM-04149-25,4DDQ-7191a,NRSL-MM-0880-25,TRIPARCO DEVELOPMENT CORPORATION,06/24/2025,06/24/2025,06/24/2025,06/23/2026,1478678,PORTABLE,CIGNUS,V-85,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at a reasonable date and time.,,,Within Butuan City and vicinities.,"Ambangan Road,","Butuan City,",Agusan del Norte,a private Portable radio.,,,147.500,147.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,3388,240,240,0,16,0,180,96,60,0,0,0,30,//JJJ,
752TWVK425,,NEW,P-MM-04144-25,4DDQ-7189d,NRSL-MM-0879-25,"AGUSAN DEL NORTE ELECTRIC COOPERATIVE, INC.",06/25/2025,06/25/2025,06/25/2025,06/24/2026,1478084,PORTABLE,MOTOROLA,XiR P3688,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within Agusan del Norte via RPTR 4DT-80.,"J. C. Aquino Avenue, Brgy. Bayanihan,","Butuan City,",Agusan del Norte,a private Portable radio.,,,165.700,163.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16KOF3EJN,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,3324,480,240,0,32,0,180,96,60,0,0,0,30,//JJJ,
752TWJ180,,NEW,P-MM-04145-25,4DDQ-7190a,NRSL-MM-0879-25,"AGUSAN DEL NORTE ELECTRIC COOPERATIVE, INC.",06/25/2025,06/25/2025,06/25/2025,06/24/2026,1478084,PORTABLE,MOTOROLA,XiR P3688,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within Agusan del Norte via RPTR 4DT-80.,"J. C. Aquino Avenue, Brgy. Bayanihan,","Butuan City,",Agusan del Norte,a private Portable radio.,,,165.700,163.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16KOF3EJN,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,3324,480,240,0,32,0,180,96,60,0,0,0,30,//JJJ,
672TM09545,,NEW,P-MM-04146-25,4DDQ-7190b,NRSL-MM-0879-25,"AGUSAN DEL NORTE ELECTRIC COOPERATIVE, INC.",06/25/2025,06/25/2025,06/25/2025,06/24/2026,1478084,PORTABLE,MOTOROLA,GP 328,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within Agusan del Norte via RPTR 4DT-80.,"J. C. Aquino Avenue, Brgy. Bayanihan,","Butuan City,",Agusan del Norte,a private Portable radio.,,,165.700,163.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16KOF3EJN,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,3324,480,240,0,32,0,180,96,60,0,0,0,30,//JJJ,
22PH0613442,,REN,P-MM-03242-24,4DDQ-6968c,NRSL-MM-0737-24,GREENSTONE RESOURCES CORPORATION,05/26/2025,05/26/2025,06/26/2025,06/25/2026,1459880,PORTABLE,CIGNUS,UV-85,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,"Within Brgy. Cawilan, Tubod, Surigao del Norte and nearby vicinities.","Brgy.Cawilan,","Tubod,",Surigao del Norte,a private Portable radio.,,,142.350,142.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,I (HJ),16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,35316,240,240,0,8,0,0,0,0,0,0,0,30,/KIM,
22PH0600836,,REN,P-MM-03243-24,4DDQ-6968d,NRSL-MM-0737-24,GREENSTONE RESOURCES CORPORATION,05/26/2025,05/26/2025,06/26/2025,06/25/2026,1459880,PORTABLE,CIGNUS,UV-85,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,"Within Brgy. Cawilan, Tubod, Surigao del Norte and nearby vicinities.","Brgy.Cawilan,","Tubod,",Surigao del Norte,a private Portable radio.,,,142.350,142.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,I (HJ),16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,35316,240,240,0,8,0,0,0,0,0,0,0,30,/KIM,
2403AH01534,,NEW,P-MM-04153-25,4DDQ-7192a,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01698,,NEW,P-MM-04159-25,4DDQ-7193c,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01693,,NEW,P-MM-04152-25,4DDQ-7191d,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01533,,NEW,P-MM-04154-25,4DDQ-7192b,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01688,,NEW,P-MM-04155-25,4DDQ-7192c,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01697,,NEW,P-MM-04156-25,4DDQ-7192d,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01695,,NEW,P-MM-04157-25,4DDQ-7193a,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01678,,NEW,P-MM-04158-25,4DDQ-7193b,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01541,,NEW,P-MM-04161-25,4DDQ-7194a,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01683,,NEW,P-MM-04162-25,4DDQ-7194b,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01685,,NEW,P-MM-04163-25,4DDQ-7194c,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01702,,NEW,P-MM-04164-25,4DDQ-7194d,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01690,,NEW,P-MM-04165-25,4DDQ-7195a,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01684,,NEW,P-MM-04166-25,4DDQ-7195b,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01689,,NEW,P-MM-04151-25,4DDQ-7191c,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
2403AH01542,,NEW,P-MM-04160-25,4DDQ-7193d,NRSL-MM-0881-25,BLACK FIGHTER SECURITY AGENCY INC.,06/26/2025,06/26/2025,06/26/2025,06/25/2026,1478089,PORTABLE,CIGNUS,UVR-10 Pro,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,,,Within Robinsons Supermarket Tandag City and vicinities.,"Poblacion,","Tandag City,",Agusan del Norte,a private Portable radio.,,,142.100,142.100,142.200,142.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz.,7996,240,240,0,16,0,0,0,0,0,0,0,30,//JJJ,
NTC-13-0030-17/P,,REN,P-MM-06443-17,4DDQ-7317a,TP-MM-0007-18,"COMMANDO SECURITY SERVICE AGENCY, INC.",05/21/2025,05/21/2025,06/28/2025,06/27/2026,1459860,PORTABLE,BAOFENG,8888S,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network of the licensee.,"126 T. Calo Extension,","Butuan City,",Agusan del Norte,a private Portable radio.,,,438.0625,438.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,11K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,400 - 470 MHz.,2014,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
NTC-13-0029-17/P,,REN,P-MM-06442-17,4DDQ-7316a,TP-MM-0007-18,"COMMANDO SECURITY SERVICE AGENCY, INC.",05/21/2025,05/21/2025,06/28/2025,06/27/2026,1459860,PORTABLE,BAOFENG,8888S,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network of the licensee.,"126 T. Calo Extension,","Butuan City,",Agusan del Norte,a private Portable radio.,,,438.0625,438.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,11K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,400 - 470 MHz.,2014,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
NTC-13-0031-17/P,,REN,P-MM-06444-17,4DDQ-7318a,TP-MM-0007-18,"COMMANDO SECURITY SERVICE AGENCY, INC.",05/21/2025,05/21/2025,06/28/2025,06/27/2026,1459860,PORTABLE,BAOFENG,8888S,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network of the licensee.,"126 T. Calo Extension,","Butuan City,",Agusan del Norte,a private Portable radio.,,,438.0625,438.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,11K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,400 - 470 MHz.,2014,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
NTC-13-0032-17/P,,REN,P-MM-06445-17,4DDQ-7319a,TP-MM-0007-18,"COMMANDO SECURITY SERVICE AGENCY, INC.",05/21/2025,05/21/2025,06/28/2025,06/27/2026,1459860,PORTABLE,BAOFENG,8888S,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Subject for inspection at any reasonable date and time.,,,Within the network of the licensee.,"126 T. Calo Extension,","Butuan City,",Agusan del Norte,a private Portable radio.,,,438.0625,438.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,11K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,400 - 470 MHz.,2014,240,240,0,16,0,0,0,0,0,0,0,30,/KIM,
NTC-13-0166-25/POSS,,NEW/REG,P-MM-04173-25,4DDQ-7197a,NRSL-MM-0885-25,SIARGAO BLUE RESORT AND SPA,07/01/2025,07/01/2025,07/01/2025,06/30/2026,1478113,PORTABLE,BAOFENG,BF-888S,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,-Permit to Possess No. MM-0161-25/POSS,,"Within Catangnan, General Luna, Surigao del Norte","Catangnan,","General Luna,",Surigao del Norte,a private Portable radio.,,,438.1125,438.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz,14972,240,240,0,8,0,180,0,60,0,1500,0,30,//JJJ,
NTC-13-0168-25/POSS,,NEW/REG,P-MM-04175-25,4DDQ-7197c,NRSL-MM-0885-25,SIARGAO BLUE RESORT AND SPA,07/01/2025,07/01/2025,07/01/2025,06/30/2026,1478113,PORTABLE,BAOFENG,BF-888S,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,-Permit to Possess No. MM-0161-25/POSS,,"Within Catangnan, General Luna, Surigao del Norte","Catangnan,","General Luna,",Surigao del Norte,a private Portable radio.,,,438.1125,438.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz,14972,240,240,0,8,0,180,0,60,0,1500,0,30,//JJJ,
NTC-13-0167-25/POSS,,NEW/REG,P-MM-04174-25,4DDQ-7197b,NRSL-MM-0885-25,SIARGAO BLUE RESORT AND SPA,07/01/2025,07/01/2025,07/01/2025,06/30/2026,1478113,PORTABLE,BAOFENG,BF-888S,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,-Permit to Possess No. MM-0161-25/POSS,,"Within Catangnan, General Luna, Surigao del Norte","Catangnan,","General Luna,",Surigao del Norte,a private Portable radio.,,,438.1125,438.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz,14972,240,240,0,8,0,180,0,60,0,1500,0,30,//JJJ,
NTC-13-0169-25/POSS,,NEW/REG,P-MM-04176-25,4DDQ-7197d,NRSL-MM-0885-25,SIARGAO BLUE RESORT AND SPA,07/01/2025,07/01/2025,07/01/2025,06/30/2026,1478113,PORTABLE,BAOFENG,BF-888S,P,-MUST BE OPERATED BY AT LEAST RLMOP HOLDER.,-Renewal of this license should be filed Sixty (60) days before the expiration.,-Permit to Possess No. MM-0161-25/POSS,,"Within Catangnan, General Luna, Surigao del Norte","Catangnan,","General Luna,",Surigao del Norte,a private Portable radio.,,,438.1125,438.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,H-24,16K0F3E,-ND,-,-Rubber Duckie,-Unity,0.005,136 - 174 MHz,14972,240,240,0,8,0,180,0,60,0,1500,0,30,//JJJ,
